TimeStamp,Distance Over Ground(m),Lat (deg),Lon (deg)
2022-03-17 09:28:00,155,27.126790000000003,-18.58032
2022-03-17 09:24:00,164,27.0207,-18.72021
2022-03-17 09:23:00,161,27.12775,-18.57922
2022-03-17 09:19:00,140,27.02203,-18.71974
2022-03-17 09:18:00,153,27.12883,-18.57829
2022-03-17 09:14:00,148,27.02328,-18.71935
2022-03-17 09:13:00,157,27.12986,-18.57728
2022-03-17 09:09:00,140,27.02455,-18.71911
2022-03-17 09:08:00,159,27.13082,-18.57623
2022-03-17 09:04:00,143,27.02571,-18.71883
2022-03-17 09:03:00,148,27.131840000000004,-18.57514
2022-03-17 08:59:00,155,27.02695,-18.71854
2022-03-17 08:58:00,136,27.13288,-18.57429
2022-03-17 08:54:00,149,27.0282,-18.71812000000001
2022-03-17 08:53:00,155,27.13397,-18.57365
2022-03-17 08:49:00,149,27.02939000000001,-18.71771
2022-03-17 08:48:00,156,27.13503,-18.57273
2022-03-17 08:44:00,148,27.030690000000003,-18.71728
2022-03-17 08:43:00,169,27.13607,-18.57174
2022-03-17 08:39:00,143,27.03176,-18.71686
2022-03-17 08:38:00,145,27.13723,-18.57076
2022-03-17 08:34:00,148,27.03296,-18.71644
2022-03-17 08:33:00,151,27.1383,-18.56996
2022-03-17 08:29:00,137,27.03423,-18.7163
2022-03-17 08:28:00,137,27.13935,-18.56909
2022-03-17 08:24:00,141,27.03536,-18.71606
2022-03-17 08:23:00,157,27.140390000000004,-18.56831
2022-03-17 08:19:00,142,27.03657,-18.71575
2022-03-17 08:18:00,143,27.1414,-18.56733
2022-03-17 08:14:00,145,27.03769,-18.71547
2022-03-17 08:13:00,127,27.14246,-18.56651
2022-03-17 08:09:00,140,27.03886,-18.71526
2022-03-17 08:08:00,130,27.143390000000004,-18.56604
2022-03-17 08:04:00,139,27.04008,-18.71501
2022-03-17 08:03:00,138,27.14443,-18.56543
2022-03-17 07:59:00,143,27.04126,-18.71471
2022-03-17 07:58:00,127,27.14531,-18.56473
2022-03-17 07:54:00,169,27.04251,-18.71441
2022-03-17 07:53:00,138,27.146290000000004,-18.564
2022-03-17 07:49:00,169,27.0438,-18.71382
2022-03-17 07:48:00,145,27.14733,-18.56343
2022-03-17 07:44:00,180,27.04512,-18.71306
2022-03-17 07:43:00,118,27.14845,-18.56274
2022-03-17 07:39:00,155,27.04642,-18.71231
2022-03-17 07:38:00,137,27.14945,-18.56225
2022-03-17 07:34:00,151,27.04776,-18.71178
2022-03-17 07:33:00,155,27.15052,-18.56159
2022-03-17 07:29:00,151,27.049,-18.71119
2022-03-17 07:28:00,139,27.15151,-18.5606
2022-03-17 07:24:00,153,27.05017,-18.71056
2022-03-17 07:23:00,150,27.15255,-18.55983
2022-03-17 07:19:00,133,27.05142,-18.70996
2022-03-17 07:18:00,152,27.15358,-18.55885
2022-03-17 07:14:00,133,27.05243,-18.70938
2022-03-17 07:13:00,159,27.15469,-18.55791
2022-03-17 07:09:00,132,27.0535,-18.70894
2022-03-17 07:08:00,152,27.15577,-18.55697
2022-03-17 07:04:00,143,27.05454000000001,-18.70854
2022-03-17 07:03:00,161,27.15677,-18.55607
2022-03-17 06:59:00,142,27.05577000000001,-18.70813
2022-03-17 06:58:00,145,27.15802,-18.55521
2022-03-17 06:54:00,139,27.05678,-18.70748
2022-03-17 06:53:00,178,27.15905,-18.55444
2022-03-17 06:49:00,127,27.05779,-18.70686
2022-03-17 06:48:00,176,27.160190000000004,-18.55325
2022-03-17 06:44:00,135,27.05886,-18.70625
2022-03-17 06:43:00,174,27.16141,-18.55224
2022-03-17 06:39:00,135,27.05987,-18.70562
2022-03-17 06:38:00,168,27.1626,-18.5511
2022-03-17 06:34:00,139,27.06093,-18.70501
2022-03-17 06:33:00,168,27.16368,-18.55007
2022-03-17 06:29:00,130,27.06195,-18.70451
2022-03-17 06:28:00,177,27.16481,-18.54889
2022-03-17 06:24:00,122,27.06294,-18.70394
2022-03-17 06:23:00,163,27.16607,-18.54782
2022-03-17 06:19:00,115,27.06387,-18.70335
2022-03-17 06:18:00,173,27.16718,-18.54678
2022-03-17 06:14:00,161,27.06476,-18.70276
2022-03-17 06:13:00,177,27.16835,-18.5457
2022-03-17 06:08:00,131,27.06587,-18.70202
2022-03-17 06:03:00,128,27.06675,-18.70117
2022-03-17 05:58:00,121,27.06768,-18.70039
2022-03-17 05:53:00,118,27.06854,-18.69965
2022-03-17 05:48:00,121,27.06938,-18.69894
2022-03-17 05:43:00,123,27.07027,-18.69829
2022-03-17 05:38:00,118,27.07123,-18.69788
2022-03-17 05:33:00,106,27.07204,-18.69734
2022-03-17 05:28:00,106,27.07286,-18.69686
2022-03-17 05:23:00,120,27.07373,-18.69651
2022-03-17 05:18:00,105,27.07461,-18.69611
2022-03-17 05:13:00,144,27.07526,-18.6956
2022-03-17 05:08:00,110,27.07613,-18.69504
2022-03-17 05:03:00,98,27.0769,-18.694370000000006
2022-03-17 04:58:00,114,27.07766,-18.69385
2022-03-17 04:53:00,97,27.07841,-18.69329
2022-03-17 04:48:00,105,27.07913,-18.69283
2022-03-17 04:43:00,123,27.0799,-18.69234
2022-03-17 04:38:00,139,27.08072,-18.69154
2022-03-17 04:33:00,130,27.08158,-18.69067
2022-03-17 04:28:00,121,27.08241,-18.68972
2022-03-17 04:23:00,134,27.08325,-18.68908
2022-03-17 04:18:00,125,27.084,-18.68813
2022-03-17 04:13:00,135,27.08485,-18.68731
2022-03-17 04:08:00,130,27.08561,-18.68631
2022-03-17 04:03:00,118,27.0863,-18.685270000000006
2022-03-17 03:58:00,117,27.08708,-18.68447
2022-03-17 03:53:00,121,27.08788,-18.68373
2022-03-17 03:48:00,121,27.08867,-18.68304
2022-03-17 03:43:00,115,27.08942,-18.68214
2022-03-17 03:38:00,125,27.09017,-18.68135
2022-03-17 03:33:00,121,27.09092,-18.68055
2022-03-17 03:28:00,124,27.09167,-18.67967
2022-03-17 03:23:00,121,27.092440000000003,-18.67885
2022-03-17 03:18:00,140,27.09316,-18.67793
2022-03-17 03:13:00,127,27.0939,-18.67685
2022-03-17 03:08:00,117,27.09454,-18.6758
2022-03-17 03:03:00,110,27.095340000000004,-18.67505
2022-03-17 02:58:00,112,27.09607,-18.67439
2022-03-17 02:53:00,123,27.09676,-18.67365
2022-03-17 02:48:00,121,27.09746,-18.67275
2022-03-17 02:43:00,124,27.09822,-18.6719
2022-03-17 02:38:00,122,27.0989,-18.67108
2022-03-17 02:33:00,133,27.09956,-18.67013
2022-03-17 02:28:00,136,27.10036,-18.66909
2022-03-17 02:23:00,135,27.10105,-18.66804
2022-03-17 02:18:00,131,27.10181,-18.667
2022-03-17 02:13:00,128,27.1026,-18.66604
2022-03-17 02:08:00,135,27.10335,-18.66513
2022-03-17 02:03:00,146,27.10417,-18.66415
2022-03-17 01:58:00,137,27.10501,-18.66305
2022-03-17 01:53:00,142,27.10585,-18.66211
2022-03-17 01:48:00,125,27.10664,-18.661
2022-03-17 01:43:00,147,27.10742,-18.66008
2022-03-17 01:38:00,142,27.10825,-18.65903
2022-03-17 01:33:00,144,27.10906,-18.65787000000001
2022-03-17 01:28:00,142,27.10973,-18.65673
2022-03-17 01:23:00,154,27.11052,-18.65566
2022-03-17 01:18:00,151,27.11128,-18.6544
2022-03-17 01:13:00,142,27.112,-18.65318
2022-03-17 01:08:00,140,27.1128,-18.65211
2022-03-17 01:03:00,126,27.11356,-18.65099
2022-03-16 12:58:00,152,27.39545,-18.39435
2022-03-16 12:57:00,143,27.54338,-18.36952
2022-03-16 12:53:00,168,27.3959,-18.3929
2022-03-16 12:52:00,141,27.54458,-18.36994
2022-03-16 12:48:00,164,27.39636,-18.39138
2022-03-16 12:47:00,144,27.54571,-18.37053
2022-03-16 12:43:00,159,27.39709,-18.38994
2022-03-16 12:42:00,147,27.546840000000003,-18.37111
2022-03-16 12:38:00,150,27.39787,-18.38863
2022-03-16 12:37:00,149,27.5481,-18.37146
2022-03-16 12:33:00,153,27.39871,-18.38746
2022-03-16 12:32:00,145,27.54935,-18.37184
2022-03-16 12:28:00,154,27.39945,-18.38619
2022-03-16 12:27:00,150,27.55052,-18.3723
2022-03-16 12:23:00,155,27.4002,-18.38491
2022-03-16 12:22:00,153,27.5516,-18.37308
2022-03-16 12:18:00,155,27.40103,-18.38367
2022-03-16 12:17:00,153,27.55267000000001,-18.37384
2022-03-16 12:13:00,167,27.40183,-18.38245
2022-03-16 12:12:00,169,27.55377,-18.37468
2022-03-16 12:08:00,157,27.40265,-18.38116
2022-03-16 12:07:00,149,27.55497,-18.37531
2022-03-16 12:03:00,148,27.40347,-18.37998
2022-03-16 12:02:00,146,27.55614000000001,-18.37589
2022-03-16 11:58:00,142,27.25533,-18.48694
2022-03-16 11:53:00,153,27.25643,-18.48635
2022-03-16 11:48:00,146,27.25755,-18.48581
2022-03-16 11:43:00,152,27.258640000000003,-18.48508
2022-03-16 11:38:00,143,27.25973,-18.48414
2022-03-16 11:33:00,145,27.26083,-18.48346
2022-03-16 11:28:00,124,27.26201,-18.48291
2022-03-16 11:23:00,126,27.26299,-18.48252
2022-03-16 11:18:00,126,27.26396,-18.48194
2022-03-16 11:13:00,148,27.26508,-18.48155
2022-03-16 11:08:00,139,27.26631,-18.48104
2022-03-16 11:03:00,138,27.26743,-18.48068
2022-03-16 10:58:00,146,27.26854,-18.48013
2022-03-16 10:53:00,141,27.26971,-18.47975
2022-03-16 10:48:00,144,27.27081,-18.47915
2022-03-16 10:43:00,146,27.27199,-18.478620000000006
2022-03-16 10:38:00,148,27.27323,-18.47816
2022-03-16 10:37:00,74,27.41377,-18.37118
2022-03-16 10:33:00,157,27.27431,-18.47732
2022-03-16 10:28:00,136,27.27503,-18.47602
2022-03-16 10:27:00,85,27.41426,-18.37223
2022-03-16 10:23:00,133,27.27563,-18.47483
2022-03-16 10:18:00,154,27.27601,-18.47358
2022-03-16 10:13:00,165,27.27655,-18.47221
2022-03-16 10:08:00,175,27.27703,-18.47069
2022-03-16 10:07:00,80,27.41571,-18.3741
2022-03-16 10:03:00,173,27.2775,-18.46903
2022-03-16 10:02:00,89,27.41628,-18.37436
2022-03-16 09:58:00,166,27.27801,-18.46737000000001
2022-03-16 09:57:00,93,27.41692,-18.37465
2022-03-16 09:53:00,164,27.27848,-18.46583
2022-03-16 09:52:00,95,27.41767,-18.37488
2022-03-16 09:48:00,163,27.27888,-18.46425
2022-03-16 09:47:00,98,27.41832,-18.37528
2022-03-16 09:43:00,174,27.27953,-18.46272
2022-03-16 09:42:00,94,27.41912,-18.37552
2022-03-16 09:38:00,176,27.28035,-18.46129
2022-03-16 09:37:00,87,27.41986,-18.3756
2022-03-16 09:33:00,176,27.28113,-18.45981
2022-03-16 09:32:00,82,27.4206,-18.375770000000006
2022-03-16 09:28:00,177,27.28189,-18.45823
2022-03-16 09:27:00,73,27.42128,-18.37595
2022-03-16 09:23:00,169,27.28271,-18.45674
2022-03-16 09:22:00,88,27.421840000000003,-18.37624
2022-03-16 09:18:00,163,27.28338,-18.4553
2022-03-16 09:17:00,74,27.42236,-18.37646
2022-03-16 09:13:00,164,27.28411,-18.45386
2022-03-16 09:12:00,77,27.42296,-18.37668
2022-03-16 09:08:00,121,27.2847,-18.45258
2022-03-16 09:07:00,85,27.42342,-18.37696
2022-03-16 09:03:00,128,27.28576,-18.45243
2022-03-16 09:02:00,90,27.424090000000003,-18.37712
2022-03-16 08:58:00,137,27.28686,-18.45216
2022-03-16 08:57:00,93,27.42488,-18.37714
2022-03-16 08:53:00,156,27.28806,-18.45171
2022-03-16 08:52:00,108,27.425590000000003,-18.37734
2022-03-16 08:48:00,144,27.28925,-18.451220000000006
2022-03-16 08:47:00,119,27.42657,-18.37722
2022-03-16 08:43:00,128,27.29042,-18.45081
2022-03-16 08:42:00,106,27.42759,-18.3769
2022-03-16 08:38:00,133,27.29138,-18.45059
2022-03-16 08:37:00,103,27.42842000000001,-18.37707
2022-03-16 08:33:00,133,27.29249,-18.45028
2022-03-16 08:32:00,107,27.4293,-18.37707
2022-03-16 08:28:00,127,27.29359,-18.44986
2022-03-16 08:27:00,98,27.43024,-18.37702
2022-03-16 08:23:00,136,27.29464,-18.44945
2022-03-16 08:22:00,105,27.43109,-18.37693
2022-03-16 08:18:00,129,27.2957,-18.44916
2022-03-16 08:17:00,96,27.43197,-18.37669
2022-03-16 08:13:00,132,27.29673,-18.44882
2022-03-16 08:12:00,127,27.43279,-18.3766
2022-03-16 08:08:00,151,27.29781,-18.44829
2022-03-16 08:07:00,115,27.43385,-18.37625
2022-03-16 08:03:00,153,27.29893,-18.44774
2022-03-16 08:02:00,109,27.43482,-18.376
2022-03-16 07:58:00,163,27.30015,-18.44724
2022-03-16 07:57:00,94,27.43577,-18.37582
2022-03-16 07:53:00,160,27.301340000000003,-18.44643
2022-03-16 07:52:00,101,27.43653,-18.37568
2022-03-16 07:48:00,169,27.30257000000001,-18.44572
2022-03-16 07:47:00,95,27.43738,-18.37545
2022-03-16 07:43:00,153,27.30384,-18.44495
2022-03-16 07:42:00,92,27.43819,-18.37531
2022-03-16 07:38:00,160,27.30505,-18.44417
2022-03-16 07:37:00,109,27.43892,-18.3751
2022-03-16 07:33:00,149,27.30635,-18.44357
2022-03-16 07:32:00,106,27.43983,-18.37484
2022-03-16 07:28:00,155,27.307440000000003,-18.44279
2022-03-16 07:27:00,119,27.44072,-18.37456
2022-03-16 07:23:00,150,27.30863,-18.44202
2022-03-16 07:22:00,117,27.4417,-18.37408
2022-03-16 07:18:00,161,27.30977,-18.44122
2022-03-16 07:17:00,106,27.44264,-18.37384
2022-03-16 07:13:00,158,27.31095,-18.44038
2022-03-16 07:12:00,127,27.4435,-18.37343
2022-03-16 07:08:00,145,27.31205,-18.43936
2022-03-16 07:07:00,92,27.44453,-18.3731
2022-03-16 07:03:00,169,27.31308,-18.43855
2022-03-16 07:02:00,109,27.44528,-18.37287
2022-03-16 06:58:00,151,27.31414,-18.43754
2022-03-16 06:57:00,130,27.4462,-18.37254
2022-03-16 06:53:00,176,27.31516,-18.4365
2022-03-16 06:52:00,121,27.4472,-18.37241
2022-03-16 06:48:00,129,27.31619,-18.43532
2022-03-16 06:47:00,133,27.44822000000001,-18.37212
2022-03-16 06:43:00,136,27.31714,-18.43463
2022-03-16 06:42:00,144,27.44933,-18.37187
2022-03-16 06:38:00,142,27.31813,-18.43386
2022-03-16 06:37:00,153,27.4505,-18.37169
2022-03-16 06:33:00,139,27.31905,-18.43295
2022-03-16 06:32:00,135,27.45171,-18.37123
2022-03-16 06:28:00,153,27.32004,-18.43209
2022-03-16 06:27:00,131,27.45292,-18.37107
2022-03-16 06:23:00,151,27.32109,-18.43126
2022-03-16 06:22:00,151,27.45405,-18.37081
2022-03-16 06:18:00,141,27.32221,-18.43056
2022-03-16 06:17:00,145,27.45525,-18.37063
2022-03-16 06:13:00,131,27.323190000000004,-18.43001
2022-03-16 06:12:00,150,27.45652,-18.3704
2022-03-16 06:08:00,140,27.32415,-18.42943
2022-03-16 06:07:00,162,27.45774,-18.36999
2022-03-16 06:03:00,147,27.32519000000001,-18.42904
2022-03-16 06:02:00,154,27.459090000000003,-18.36969
2022-03-16 05:58:00,160,27.32626,-18.42839
2022-03-16 05:57:00,153,27.46027,-18.36936
2022-03-16 05:53:00,135,27.32742,-18.42776
2022-03-16 05:52:00,146,27.46164000000001,-18.36911
2022-03-16 05:48:00,148,27.32852,-18.42736
2022-03-16 05:47:00,161,27.462940000000003,-18.36899
2022-03-16 05:43:00,138,27.32962,-18.42702
2022-03-16 05:42:00,170,27.46433,-18.3688
2022-03-16 05:38:00,145,27.3308,-18.42675
2022-03-16 05:37:00,166,27.465740000000004,-18.36843
2022-03-16 05:33:00,152,27.33198,-18.42639
2022-03-16 05:32:00,170,27.46723,-18.36815
2022-03-16 05:28:00,169,27.33319,-18.4261
2022-03-16 05:27:00,170,27.468740000000004,-18.36788
2022-03-16 05:23:00,153,27.33435,-18.42565
2022-03-16 05:22:00,181,27.47019,-18.3675
2022-03-16 05:18:00,136,27.33567,-18.42531
2022-03-16 05:17:00,168,27.47176,-18.36722
2022-03-16 05:13:00,142,27.33675,-18.42501
2022-03-16 05:12:00,156,27.47322,-18.36691
2022-03-16 05:08:00,129,27.337940000000003,-18.42476
2022-03-16 05:07:00,147,27.47459000000001,-18.36661
2022-03-16 05:03:00,146,27.33903,-18.42466
2022-03-16 05:02:00,161,27.47585,-18.36631
2022-03-16 04:58:00,154,27.3403,-18.4244
2022-03-16 04:57:00,153,27.47723,-18.366
2022-03-16 04:53:00,146,27.341590000000004,-18.42412
2022-03-16 04:52:00,170,27.4786,-18.36557
2022-03-16 04:48:00,152,27.34276,-18.42378
2022-03-16 04:47:00,159,27.48007,-18.36517000000001
2022-03-16 04:43:00,155,27.34411,-18.42336
2022-03-16 04:42:00,174,27.48144000000001,-18.36491
2022-03-16 04:38:00,174,27.34537000000001,-18.42293
2022-03-16 04:37:00,176,27.48292,-18.36458
2022-03-16 04:33:00,170,27.34683,-18.42234
2022-03-16 04:32:00,174,27.48451,-18.36439
2022-03-16 04:28:00,152,27.34822,-18.42174
2022-03-16 04:27:00,180,27.48602,-18.36412
2022-03-16 04:23:00,158,27.34952,-18.4213
2022-03-16 04:22:00,206,27.48768,-18.36381
2022-03-16 04:18:00,132,27.3508,-18.42087
2022-03-16 04:17:00,176,27.489290000000004,-18.36338
2022-03-16 04:13:00,155,27.35195,-18.42053
2022-03-16 04:12:00,183,27.49081,-18.36292000000001
2022-03-16 04:08:00,127,27.35321,-18.41995
2022-03-16 04:07:00,190,27.492390000000004,-18.36258
2022-03-16 04:03:00,138,27.35427,-18.41953
2022-03-16 04:02:00,181,27.494090000000003,-18.36224
2022-03-16 03:58:00,126,27.3554,-18.41913
2022-03-16 03:57:00,191,27.49562,-18.36202
2022-03-16 03:53:00,145,27.35646,-18.41884
2022-03-16 03:52:00,159,27.49734,-18.36187
2022-03-16 03:48:00,137,27.35761,-18.41843
2022-03-16 03:47:00,174,27.49877,-18.36189
2022-03-16 03:43:00,134,27.35881,-18.41795
2022-03-16 03:42:00,138,27.50025,-18.36185
2022-03-16 03:38:00,109,27.35995,-18.4176
2022-03-16 03:37:00,163,27.50146,-18.36202
2022-03-16 03:33:00,141,27.3609,-18.41745
2022-03-16 03:32:00,154,27.5028,-18.36226
2022-03-16 03:28:00,153,27.362040000000004,-18.41709
2022-03-16 03:27:00,153,27.50415,-18.36234
2022-03-16 03:23:00,148,27.36332,-18.41655
2022-03-16 03:22:00,152,27.50545,-18.36242
2022-03-16 03:18:00,155,27.36461,-18.41624
2022-03-16 03:17:00,144,27.50679,-18.36262
2022-03-16 03:13:00,142,27.36592000000001,-18.4158
2022-03-16 03:12:00,171,27.50801,-18.3628
2022-03-16 03:08:00,137,27.36707,-18.41559
2022-03-16 03:07:00,159,27.50931,-18.3632
2022-03-16 03:03:00,133,27.36825,-18.41545
2022-03-16 03:02:00,155,27.5106,-18.36343
2022-03-16 02:58:00,148,27.36946,-18.41534
2022-03-16 02:57:00,157,27.51197,-18.36378
2022-03-16 02:53:00,157,27.37072,-18.41506
2022-03-16 02:52:00,160,27.5133,-18.36415
2022-03-16 02:48:00,156,27.37201,-18.41492
2022-03-16 02:47:00,169,27.51469,-18.36424
2022-03-16 02:43:00,144,27.37323,-18.414620000000006
2022-03-16 02:42:00,174,27.51621,-18.36429
2022-03-16 02:38:00,145,27.37446,-18.41419
2022-03-16 02:37:00,168,27.51765,-18.36434
2022-03-16 02:33:00,139,27.37572,-18.41396
2022-03-16 02:32:00,154,27.51911,-18.3644
2022-03-16 02:28:00,133,27.37693,-18.41367
2022-03-16 02:27:00,152,27.52049,-18.36458
2022-03-16 02:23:00,168,27.37808,-18.41342
2022-03-16 02:22:00,162,27.52178,-18.36489
2022-03-16 02:18:00,177,27.37946,-18.41299
2022-03-16 02:17:00,152,27.52321,-18.36495
2022-03-16 02:13:00,178,27.38091,-18.41227
2022-03-16 02:12:00,163,27.52448,-18.36528
2022-03-16 02:08:00,174,27.38234000000001,-18.41157
2022-03-16 02:07:00,156,27.52586,-18.3653
2022-03-16 02:03:00,180,27.38375,-18.41085
2022-03-16 02:02:00,151,27.52718,-18.36561
2022-03-16 01:58:00,172,27.38523,-18.4101
2022-03-16 01:57:00,143,27.5285,-18.365820000000006
2022-03-16 01:53:00,169,27.38662,-18.40943
2022-03-16 01:52:00,156,27.52972,-18.366
2022-03-16 01:48:00,161,27.387940000000004,-18.40873
2022-03-16 01:47:00,148,27.53106,-18.36617
2022-03-16 01:43:00,189,27.38925,-18.40803
2022-03-16 01:42:00,154,27.53231,-18.36632
2022-03-16 01:38:00,192,27.39018,-18.40645
2022-03-16 01:37:00,144,27.53363,-18.36668
2022-03-16 01:33:00,175,27.39113,-18.40487000000001
2022-03-16 01:32:00,142,27.53477,-18.36709
2022-03-16 01:28:00,186,27.39196,-18.4034
2022-03-16 01:27:00,127,27.536,-18.36743
2022-03-16 01:23:00,170,27.392740000000003,-18.40191
2022-03-16 01:22:00,143,27.53714,-18.36772
2022-03-16 01:18:00,170,27.39327,-18.40036
2022-03-16 01:17:00,151,27.53835,-18.36812
2022-03-16 01:13:00,159,27.39391,-18.39883
2022-03-16 01:12:00,149,27.53967,-18.36833
2022-03-16 01:08:00,167,27.39428,-18.39725
2022-03-16 01:07:00,147,27.54094000000001,-18.36866
2022-03-16 01:03:00,165,27.39482000000001,-18.39577
2022-03-16 01:02:00,150,27.54223,-18.36895
2022-03-15 12:58:00,154,27.689840000000004,-18.36871
2022-03-15 12:57:00,152,27.83896,-18.39781
2022-03-15 12:53:00,167,27.69113,-18.36897
2022-03-15 12:52:00,160,27.84025,-18.39819
2022-03-15 12:48:00,140,27.6925,-18.36933
2022-03-15 12:47:00,170,27.84146,-18.39893
2022-03-15 12:43:00,115,27.69365,-18.36959
2022-03-15 12:42:00,167,27.84267,-18.39986
2022-03-15 12:38:00,122,27.694440000000004,-18.37021
2022-03-15 12:37:00,184,27.84389,-18.40075
2022-03-15 12:33:00,136,27.69542,-18.3707
2022-03-15 12:32:00,156,27.84496,-18.402
2022-03-15 12:28:00,117,27.69647,-18.37106
2022-03-15 12:27:00,174,27.84594,-18.40306
2022-03-15 12:23:00,137,27.69753,-18.37135
2022-03-15 12:22:00,164,27.8471,-18.40415
2022-03-15 12:18:00,120,27.6987,-18.37159
2022-03-15 12:17:00,169,27.84814,-18.40532
2022-03-15 12:13:00,118,27.69968,-18.37198
2022-03-15 12:12:00,170,27.8492,-18.4065
2022-03-15 12:08:00,112,27.70061,-18.37235
2022-03-15 12:07:00,164,27.85033,-18.40755
2022-03-15 12:03:00,129,27.70152,-18.37273
2022-03-15 12:02:00,156,27.85145,-18.40858
2022-03-15 11:58:00,128,27.70245,-18.37327
2022-03-15 11:57:00,136,27.55719,-18.37657
2022-03-15 11:53:00,133,27.70347000000001,-18.37376
2022-03-15 11:52:00,148,27.55827,-18.37704
2022-03-15 11:48:00,115,27.70445,-18.3744
2022-03-15 11:47:00,156,27.55951,-18.37749
2022-03-15 11:43:00,113,27.70525,-18.37499
2022-03-15 11:42:00,131,27.56068,-18.37699
2022-03-15 11:38:00,131,27.70607,-18.37547
2022-03-15 11:37:00,121,27.56171,-18.37675
2022-03-15 11:33:00,145,27.70695,-18.3759
2022-03-15 11:32:00,120,27.562690000000003,-18.3771
2022-03-15 11:28:00,124,27.708,-18.37666
2022-03-15 11:27:00,112,27.56366,-18.37749
2022-03-15 11:23:00,128,27.70892000000001,-18.37713
2022-03-15 11:22:00,134,27.56448,-18.37798
2022-03-15 11:18:00,117,27.70978,-18.37753
2022-03-15 11:17:00,114,27.5654,-18.3782
2022-03-15 11:13:00,124,27.71057,-18.37816
2022-03-15 11:12:00,128,27.56637000000001,-18.37857
2022-03-15 11:08:00,125,27.71145,-18.37871
2022-03-15 11:07:00,124,27.567390000000003,-18.37864
2022-03-15 11:03:00,131,27.71247,-18.37906
2022-03-15 11:02:00,117,27.56843,-18.37898
2022-03-15 10:58:00,117,27.71342000000001,-18.37971
2022-03-15 10:57:00,107,27.56938,-18.37921
2022-03-15 10:53:00,130,27.71428,-18.38027
2022-03-15 10:52:00,123,27.57023,-18.37956
2022-03-15 10:48:00,116,27.71518,-18.38084
2022-03-15 10:47:00,106,27.571240000000003,-18.37989
2022-03-15 10:43:00,130,27.71611,-18.3813
2022-03-15 10:42:00,112,27.57217,-18.38015
2022-03-15 10:38:00,140,27.71712,-18.38172
2022-03-15 10:37:00,98,27.57308,-18.38036
2022-03-15 10:33:00,108,27.71826,-18.38211
2022-03-15 10:32:00,100,27.57385,-18.38073
2022-03-15 10:28:00,129,27.71908,-18.38248
2022-03-15 10:27:00,107,27.57465,-18.38095
2022-03-15 10:23:00,122,27.7201,-18.38299
2022-03-15 10:22:00,127,27.57559,-18.38111
2022-03-15 10:18:00,120,27.72107,-18.38344
2022-03-15 10:17:00,151,27.57671,-18.38102
2022-03-15 10:13:00,118,27.721940000000004,-18.38388
2022-03-15 10:12:00,165,27.57783,-18.38022
2022-03-15 10:08:00,108,27.722890000000003,-18.3843
2022-03-15 10:07:00,165,27.57887,-18.37911
2022-03-15 10:03:00,116,27.7237,-18.38469
2022-03-15 10:02:00,151,27.57991,-18.37801
2022-03-15 09:58:00,115,27.72454,-18.38519
2022-03-15 09:57:00,159,27.58064,-18.37684
2022-03-15 09:53:00,144,27.72533,-18.3858
2022-03-15 09:52:00,157,27.58147,-18.3756
2022-03-15 09:48:00,138,27.72647000000001,-18.38638
2022-03-15 09:47:00,176,27.58242000000001,-18.37443
2022-03-15 09:43:00,131,27.7275,-18.38687
2022-03-15 09:42:00,169,27.58349,-18.37308
2022-03-15 09:38:00,139,27.72829,-18.38771
2022-03-15 09:37:00,167,27.58441,-18.37181
2022-03-15 09:33:00,141,27.72928,-18.38855
2022-03-15 09:32:00,166,27.58557,-18.37076
2022-03-15 09:28:00,138,27.73036,-18.38923
2022-03-15 09:27:00,161,27.58653,-18.36957
2022-03-15 09:23:00,132,27.73134000000001,-18.39001
2022-03-15 09:22:00,177,27.58743,-18.36833
2022-03-15 09:18:00,136,27.73227,-18.39053
